Cod_ID,NOME_UDH,CODMUN6,NOME_MUN,CODUF,NOME_UF,CODRM,NOME_RM,ANO,ESPVIDA,FECTOT,MORT1,MORT5,SOBRE40,SOBRE60,RAZDEP,T_ENV,E_ANOSESTUDO,T_ANALF11A14,T_ANALF15A17,T_ANALF15M,T_ANALF18A24,T_ANALF18M,T_ANALF25A29,T_ANALF25M,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_FBBAS,T_FBFUND,T_FBMED,T_FBSUPER,T_FLBAS,T_FLFUND,T_FLMED,T_FLSUPER,T_FREQ0A5,T_FREQ15A17,T_FREQ18A24,T_FREQ25A29,T_FREQ5A6,T_FREQ6A14,T_FREQ6A17,T_FREQFUND1517,T_FREQFUND1824,T_FREQMED1824,T_FUND11A13,T_FUND15A17,T_FUND18A24,T_FUND18M,T_FUND25M,T_MED18A20,T_MED18A24,T_MED18M,T_MED25M,T_SUPER25M,CORTE1,CORTE2,CORTE3,CORTE4,CORTE9,GINI,PIND,PINDCRI,PMPOB,PMPOBCRI,PPOB,PPOBCRI,PREN10RICOS,PREN20,PREN20RICOS,PREN40,PREN60,PREN80,PRENTRAB,R1040,R2040,RDPC,RDPC1,RDPC10,RDPC2,RDPC3,RDPC4,RDPC5,RDPCT,RIND,RMPOB,RPOB,THEIL,P_AGRO,P_COM,P_CONSTR,P_EXTR,P_SERV,P_SIUP,P_TRANSF,CPR,EMP,P_FORMAL,TRABCC,TRABPUB,TRABSC,P_FUND,P_MED,P_SUPER,REN0,REN1,REN2,REN3,REN5,RENOCUP,THEILtrab,T_ATIV,T_ATIV1014,T_ATIV1517,T_ATIV1824,T_ATIV18M,T_ATIV2529,T_DES,T_DES1014,T_DES1517,T_DES1824,T_DES18M,T_DES2529,T_AGUA,T_BANAGUA,T_DENS,T_LIXO,T_LUZ,AGUA_ESGOTO,PAREDE,T_CRIFUNDIN_TODOS,T_FORA0A5,T_FORA6A14,T_FUNDIN_TODOS,T_FUNDIN_TODOS_MMEIO,T_FUNDIN18MINF,T_M10A17CF,T_MULCHEFEFIF014,T_NESTUDA_NTRAB_MMEIO,T_OCUPDESLOC_1,T_RMAXIDOSO,T_SLUZ,T_VULNERA_NESTUDA_NTRAB_MMEIO,T_VULNERA_MULCHEFE,T_VULNERA_RMAXIDOSO,T_VULNERA_OCUPDESLOC_13,HOMEM0A4,HOMEM10A14,HOMEM15A19,HOMEM20A24,HOMEM25A29,HOMEM30A34,HOMEM35A39,HOMEM40A44,HOMEM45A49,HOMEM50A54,HOMEM55A59,HOMEM5A9,HOMEM60A64,HOMEM65A69,HOMEM70A74,HOMEM75A79,HOMENS80,HOMEMTOT,MULH0A4,MULH10A14,MULH15A19,MULH20A24,MULH25A29,MULH30A34,MULH35A39,MULH40A44,MULH45A49,MULH50A54,MULH55A59,MULH5A9,MULH60A64,MULH65A69,MULH70A74,MULH75A79,MULHER80,MULHERTOT,PEA,PEA1014,PEA1517,PEA18M,PESO1,PESO1114,PESO1113,PESO1214,PESO13,PESO15,PESO1517,PESO1524,PESO1618,PESO18,PESO1820,PESO1824,PESO1921,PESO25,PESO4,PESO5,PESO6,PESO610,PESO617,PESO65,PESOM1014,PESOM1517,PESOM15M,PESOM25M,PESORUR,PESOTOT,PESOURB,PIA,PIA1014,PIA1517,PIA18M,POP,T_FBFUND_tudo,T_FBMED_tudo,T_FBBAS_tudo,T_FLFUND_tudo,T_FLMED_tudo,T_FLBAS_tudo,T_FUND11A13_tudo,I_ESCOLARIDADE,I_FREQ_PROP,IDHM,IDHM_E,IDHM_L,IDHM_R,CODDIST,DISTRITO,REGIAO8,SUBPREF
1355030803077,Jardim Comercial : Rua Luar do Sertão,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2010,71.58,1.97,20.60,23.82,92.33,78.00,40.23,2.44,9.59,2.69,2.65,4.71,0.92,4.86,0.28,5.93,16.42,12.20,98.41,115.24,51.80,24.00,85.68,91.38,35.71,14.79,45.92,83.28,29.90,12.84,88.33,95.00,91.89,29.36,3.27,4.79,85.61,53.29,79.16,53.46,46.83,44.01,49.02,31.72,27.26,2.97,200.00,312.00,473.33,650.00,830.00,0.38,2.30,4.19,9.30,16.70,28.92,43.85,28.19,5.74,43.66,16.81,33.23,56.34,85.77,6.71,5.19,471.73,135.48,1329.95,260.98,387.33,545.05,1029.81,471.73,41.66,88.59,165.90,0.27,0.37,14.24,10.70,0.00,62.13,1.06,7.33,10.50,0.66,73.76,69.93,0.99,17.34,56.77,35.71,3.60,0.58,8.82,81.46,93.38,98.23,861.76,0.12,,5.48,28.37,74.97,71.98,84.43,,64.51,31.27,15.86,8.27,7.04,100.00,97.69,48.30,96.53,99.72,1.33,1.12,26.45,54.08,5.00,22.18,9.02,27.58,0.80,41.64,9.92,7.88,0.38,0.28,39.20,26.73,51.74,55.52,139,175,168,201,178,164,134,136,116,93,60,144,38,20,12,2,5,1785,160,192,181,181,185,184,134,161,129,94,62,158,31,23,8,8,12,1903,,20,54,1822,62,297,225,223,183,2720,189,731,220,2531,250,542,225,1989,54,58,60,314,800,90,192,99,1393,1031,0,3688,3688,3087,367,189,2531,3688,117.41,67.54,105.96,93.20,33.29,88.55,91.90,0.535,0.678,0.683,0.627,0.776,0.655,19,Capão Redondo,Sul 2,Campo Limpo
1355030803078,Parque Fernanda : Escola Estadual Professor Jose Joaquim Cardoso de Mello Neto / Escola Estadual Professor Tenente Ariston de Oliveira,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2010,76.63,1.52,12.40,14.29,95.30,85.64,42.44,4.57,10.58,2.77,1.83,5.91,1.34,6.20,1.61,7.29,16.28,12.29,100.01,112.36,60.95,20.98,87.71,92.58,41.54,10.73,46.76,93.36,34.05,16.23,89.90,97.01,96.14,27.54,3.26,3.79,85.22,57.14,70.02,51.67,47.37,28.00,33.02,28.92,27.96,4.37,250.00,395.00,527.50,900.00,1333.33,0.54,1.79,3.07,6.82,10.79,22.17,33.53,46.46,4.06,59.59,11.90,23.32,40.41,79.82,15.61,10.01,806.43,163.57,3747.04,316.38,460.21,689.12,2402.84,806.43,38.15,96.05,171.83,0.52,0.89,14.93,6.74,0.00,61.87,0.54,8.89,12.02,0.27,70.22,66.29,0.60,19.69,61.80,35.46,5.96,1.13,10.99,73.52,90.75,96.23,999.77,0.20,,6.79,23.00,71.24,70.58,76.96,,47.43,39.68,11.92,8.18,6.81,100.00,94.40,42.87,100.00,100.00,0.17,1.22,26.02,53.24,2.99,24.56,6.72,33.37,0.00,46.59,6.11,4.51,1.68,0.00,26.92,28.13,67.01,49.58,356,401,360,397,451,411,336,269,186,186,161,386,130,102,36,14,17,4199,331,387,367,431,482,454,375,299,252,230,211,354,176,105,63,33,31,4581,,54,100,4326,148,613,461,448,398,6565,436,1555,430,6129,438,1119,449,5010,141,161,165,754,1803,401,387,226,3509,2711,0,8780,8780,7353,788,436,6129,8780,118.18,101.38,114.01,94.56,42.39,91.49,87.35,0.517,0.651,0.727,0.603,0.861,0.741,19,Capão Redondo,Sul 2,Campo Limpo
1355030803079,Jardim Mitsutani : Estrada Pirajussara / Valo Velho,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2010,77.65,1.43,11.00,12.71,95.80,87.04,34.58,3.19,10.80,0.00,1.44,2.93,0.52,3.03,0.96,3.57,7.35,4.49,104.71,102.75,112.36,38.93,89.64,89.76,58.22,18.76,57.90,87.99,34.26,14.54,100.00,98.45,96.32,17.60,1.77,6.64,95.22,69.75,79.92,65.90,63.04,50.96,60.80,45.55,42.44,13.18,333.33,522.00,733.33,1250.00,1660.00,0.44,,,1.83,3.98,11.72,20.25,33.87,5.42,49.65,14.98,29.11,50.35,77.18,9.04,6.63,903.61,244.91,3060.15,431.77,638.50,959.61,2243.25,903.61,,118.51,205.69,0.33,0.29,15.77,6.42,0.00,63.31,0.79,8.46,18.03,0.79,71.96,63.34,2.51,15.09,72.12,51.27,14.37,0.25,8.19,59.63,76.53,91.04,1291.91,0.24,,7.03,20.65,79.41,75.02,84.92,,0.00,57.38,12.13,7.09,9.07,97.93,97.77,32.83,100.00,100.00,0.00,0.13,13.89,42.10,1.55,14.33,2.28,22.49,0.00,27.04,4.05,1.58,0.68,0.00,30.42,13.26,85.85,36.25,118,109,110,145,143,156,126,100,88,79,43,101,27,21,9,6,3,1384,117,120,118,147,168,165,143,131,120,89,62,98,29,20,13,9,13,1562,,16,29,1608,37,187,135,147,146,2283,139,520,140,2144,140,381,153,1763,52,43,37,198,524,94,120,75,1227,962,0,2946,2946,2512,229,139,2144,2946,118.25,118.04,118.19,95.24,62.43,93.78,92.11,0.659,0.790,0.792,0.744,0.878,0.760,17,Campo Limpo,Sul 2,Campo Limpo
1355030803080,Parque Fernanda : Rua Flores Silvestre / Rua Giórgio Morandi,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2010,73.33,1.64,17.40,20.17,93.45,80.77,50.92,2.89,8.46,0.67,2.33,4.98,0.00,5.17,0.53,6.38,16.70,14.77,100.98,112.66,62.27,15.74,81.13,86.44,37.75,6.73,49.98,74.05,33.30,23.55,91.96,90.69,86.84,21.11,5.22,6.07,79.02,52.79,65.26,41.94,35.86,29.79,35.44,23.26,20.08,2.64,202.50,333.33,475.00,733.33,1250.00,0.50,3.74,5.88,10.18,16.99,29.12,41.16,40.88,4.21,55.80,12.86,25.61,44.20,88.78,12.71,8.68,618.21,130.16,2527.33,267.44,393.91,574.83,1724.71,618.95,47.82,86.85,162.49,0.45,0.21,18.69,10.67,0.11,56.09,1.13,8.00,13.29,0.20,72.48,70.53,0.32,15.45,53.28,30.75,3.52,0.21,14.55,84.22,95.99,99.31,824.70,0.11,,3.81,23.15,60.61,59.88,67.29,,26.52,30.42,15.32,7.55,9.08,100.00,97.53,59.93,98.58,99.66,0.91,2.31,36.36,50.02,9.31,33.06,10.94,40.25,1.76,49.02,8.35,6.57,0.77,0.34,31.64,28.20,66.84,54.58,68,91,69,82,91,77,56,59,40,45,25,86,24,5,9,4,1,832,80,109,58,96,96,98,75,60,52,37,22,122,32,15,14,2,2,970,,8,20,695,27,150,113,110,91,1246,86,305,69,1160,65,219,103,941,30,48,37,210,446,52,109,34,659,505,0,1802,1802,1446,200,86,1160,1802,121.23,67.52,107.83,93.72,29.79,89.73,80.27,0.419,0.634,0.678,0.552,0.806,0.699,19,Capão Redondo,Sul 2,Campo Limpo
1355030803081,Jardim Ângela I,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2010,71.69,1.94,20.40,23.58,92.40,78.18,43.38,3.69,9.86,1.64,1.08,5.11,1.11,5.48,0.89,6.45,10.66,9.12,93.16,104.08,62.74,9.10,78.78,86.86,40.77,6.03,41.55,79.00,23.75,12.33,94.73,95.36,91.03,11.71,2.39,7.58,83.59,65.53,75.77,49.32,41.97,34.68,36.17,25.56,22.61,1.78,206.67,327.50,462.50,620.00,840.00,0.37,1.25,2.30,7.80,12.65,29.36,43.12,28.70,6.31,43.74,17.55,33.78,56.26,88.72,6.54,4.98,477.79,150.79,1371.36,268.55,387.61,537.03,1044.97,477.79,34.96,103.94,179.24,0.25,0.85,16.24,10.12,0.00,57.35,0.60,8.92,14.59,0.14,71.00,68.58,0.64,15.09,53.96,30.72,1.81,1.20,12.40,84.47,95.15,99.23,829.93,0.12,,1.35,28.11,74.13,73.03,72.24,,42.05,42.75,12.93,6.72,10.10,99.84,97.87,48.60,99.38,100.00,0.05,0.26,24.04,58.45,4.64,21.53,7.86,30.86,0.77,50.04,9.92,5.18,0.51,0.00,38.52,31.95,53.69,41.75,176,213,217,187,229,198,197,132,104,86,79,188,48,30,16,4,10,2114,179,252,203,212,222,225,166,155,127,130,108,174,78,41,29,14,20,2335,,6,78,2184,58,366,277,271,232,3267,277,819,259,2990,225,542,224,2448,65,72,67,389,1032,164,252,138,1730,1315,0,4449,4449,3732,465,277,2990,4448,116.15,79.03,106.85,89.37,37.02,87.20,83.88,0.493,0.696,0.682,0.620,0.778,0.657,19,Capão Redondo,Sul 2,Campo Limpo
1355030803082,Parque Fernanda : Adventista da Alvorada Escola,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2010,80.80,1.20,7.30,8.44,97.18,91.04,33.24,5.25,11.29,1.77,4.65,1.55,0.73,1.37,0.53,1.52,9.00,6.28,105.47,110.82,90.24,111.41,89.51,91.96,58.68,38.37,59.63,91.51,49.52,27.15,100.00,98.58,96.74,16.56,0.87,5.16,84.63,72.93,90.77,80.82,79.36,61.03,73.93,68.49,67.69,41.09,620.00,1250.00,2250.00,4250.00,6140.50,0.58,0.45,0.50,1.08,1.41,5.30,8.43,45.19,2.36,61.16,8.31,19.09,38.84,80.24,21.75,14.72,3109.22,367.14,14049.43,924.51,1676.01,3069.93,9508.53,3115.08,12.93,70.40,168.85,0.65,0.62,13.51,2.90,0.05,62.64,0.99,9.04,23.22,5.46,77.23,57.19,3.98,9.30,86.84,76.20,44.72,1.17,4.10,25.97,39.08,56.43,4523.65,0.64,,5.66,17.80,70.48,70.61,82.61,,0.00,25.91,14.28,6.56,7.42,100.00,97.06,10.11,100.00,100.00,0.00,1.04,9.85,40.37,1.42,8.75,1.30,13.29,1.17,11.71,1.53,0.05,0.52,0.00,22.36,5.61,79.75,3.47,52,76,98,84,87,78,79,75,68,52,38,67,31,15,11,11,3,925,56,62,67,111,103,99,67,100,78,44,49,66,36,18,16,13,14,999,,8,15,1030,22,113,86,73,66,1545,86,360,88,1459,109,274,111,1185,20,28,31,130,329,101,62,31,815,637,0,1924,1924,1683,138,86,1459,1922,111.93,143.18,120.25,94.53,69.60,93.32,77.93,0.808,0.796,0.893,0.800,0.930,0.958,19,Capão Redondo,Sul 2,Campo Limpo
1355030803083,Parque Fernanda II,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2010,71.58,1.97,20.60,23.82,92.33,78.00,46.70,4.67,9.59,3.03,3.70,6.41,1.37,6.59,1.47,7.72,16.42,12.20,98.41,115.24,51.80,24.00,85.68,91.38,35.71,14.79,45.92,83.28,29.90,12.84,88.33,95.00,91.89,29.36,3.27,4.79,85.61,53.29,79.16,53.46,46.83,44.01,49.02,31.72,27.26,2.97,200.00,312.00,473.33,650.00,830.00,0.38,2.30,4.19,9.30,16.70,28.92,43.85,28.19,5.74,43.66,16.81,33.23,56.34,85.77,6.71,5.19,471.73,135.48,1329.95,260.98,387.33,545.05,1029.81,471.73,41.66,88.59,165.90,0.27,0.37,14.24,10.70,0.00,62.13,1.06,7.33,10.50,0.66,73.76,69.93,0.99,17.34,56.77,35.71,3.60,0.58,8.82,81.46,93.38,98.23,861.76,0.12,,5.48,28.37,74.97,71.98,84.43,,64.51,31.27,15.86,8.27,7.04,100.00,97.69,48.30,96.53,99.72,1.33,1.12,26.45,54.08,5.00,22.18,9.02,27.58,0.80,41.64,9.92,7.88,0.38,0.28,39.20,26.73,51.74,55.52,28,25,27,26,27,24,17,18,14,18,13,35,6,6,1,1,4,290,16,23,23,24,41,22,19,22,18,27,17,36,6,2,6,2,6,310,,3,8,295,7,33,26,24,30,437,27,100,33,410,33,73,26,337,7,12,14,74,134,28,23,12,235,188,0,600,600,485,48,27,410,600,117.41,67.54,105.96,93.20,33.29,88.55,91.90,0.535,0.678,0.683,0.627,0.776,0.655,19,Capão Redondo,Sul 2,Campo Limpo
1355030803084,Parque Fernanda : Escola Municipal de Ensino Fundamental Campo Limpo III,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2010,75.95,1.59,13.30,15.41,94.94,84.67,41.13,4.65,9.96,1.08,1.07,3.02,0.69,3.16,0.75,3.69,11.06,8.15,120.30,124.09,106.34,33.48,86.64,89.11,50.34,11.87,48.15,88.32,34.98,27.36,94.39,95.71,94.13,21.20,5.56,9.26,89.47,60.98,79.32,58.72,54.52,34.50,46.73,37.30,35.37,6.34,300.00,460.00,620.67,950.00,1200.00,0.40,1.17,2.08,4.29,5.76,16.96,26.02,30.53,5.63,45.78,16.59,32.21,54.22,81.60,7.36,5.52,683.19,192.29,2085.76,374.37,533.60,751.74,1563.93,683.19,34.83,94.10,176.64,0.29,0.49,16.30,6.63,0.06,61.56,0.61,10.21,14.66,0.66,68.68,62.98,1.84,19.13,65.65,43.98,7.86,0.98,9.62,65.69,83.74,95.84,1134.88,0.21,,3.49,26.09,71.67,71.51,85.97,,37.18,55.29,8.53,5.98,7.97,99.82,97.67,38.22,99.93,100.00,0.00,0.08,21.41,51.85,4.29,19.33,4.74,27.10,0.99,36.39,7.83,2.71,0.72,0.00,36.63,20.06,70.12,45.78,500,584,522,563,648,570,520,438,342,286,237,494,209,122,73,30,23,6161,497,580,534,635,682,626,581,483,425,339,298,514,228,147,96,44,66,6775,,41,170,6517,198,928,691,701,604,9767,653,2254,625,9114,621,1601,671,7513,195,181,207,1063,2644,601,580,326,5184,4015,0,12936,12936,10931,1164,653,9114,12930,127.36,98.10,118.43,95.82,44.77,88.91,89.17,0.587,0.698,0.737,0.659,0.849,0.715,19,Capão Redondo,Sul 2,Campo Limpo
1355030804001,Cidade Dutra : Escola Estadual Deputado Aurelio Campos,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2010,72.77,1.94,18.40,21.30,93.10,79.90,41.06,3.08,10.66,2.40,1.85,6.78,1.25,7.24,1.58,8.91,13.84,10.69,111.02,116.58,94.72,18.33,89.61,93.11,52.29,6.54,56.51,86.89,31.82,21.20,94.62,97.03,94.45,22.19,1.80,12.55,92.18,66.21,78.95,49.93,43.73,35.43,46.11,24.82,20.28,2.73,228.00,340.00,500.00,733.33,1000.00,0.38,0.91,2.01,6.74,12.34,27.23,40.46,27.60,6.18,43.70,17.09,33.01,56.30,85.03,6.46,5.11,518.34,160.05,1430.37,282.95,412.58,603.62,1132.50,518.34,37.90,101.39,182.27,0.25,0.41,15.36,8.43,0.00,57.50,0.54,11.92,12.02,0.28,68.51,65.91,0.60,20.68,55.59,28.27,2.92,1.22,12.61,73.39,90.45,98.68,917.78,0.15,,2.96,27.65,74.32,71.00,79.61,,43.47,30.23,9.71,7.23,9.43,100.00,94.08,46.91,98.71,100.00,1.85,0.00,29.77,43.49,2.97,22.32,8.55,31.97,2.40,55.47,6.28,4.92,1.22,0.00,24.39,32.86,62.87,45.26,256,328,313,334,238,237,224,211,166,145,84,256,58,40,20,8,7,2925,209,290,293,319,269,262,277,248,193,170,113,218,86,48,30,10,21,3056,,18,105,2873,94,499,366,382,275,4424,378,1259,369,4046,382,881,416,3165,96,89,91,504,1381,184,290,181,2339,1727,0,5981,5981,5042,618,378,4046,5981,121.91,56.13,104.70,94.23,28.47,88.78,83.89,0.499,0.721,0.698,0.638,0.796,0.670,23,Cidade Dutra,Sul 2,Capela do Socorro
1355030804002,Autódromo,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2010,72.77,1.94,18.40,21.30,93.10,79.90,44.25,1.86,10.66,1.09,0.77,6.65,2.06,7.28,1.24,8.59,13.84,10.69,111.02,116.58,94.72,18.33,89.61,93.11,52.29,6.54,56.51,86.89,31.82,21.20,94.62,97.03,94.45,22.19,1.80,12.55,92.18,66.21,78.95,49.93,43.73,35.43,46.11,24.82,20.28,2.73,228.00,340.00,500.00,733.33,1000.00,0.38,0.91,2.01,6.74,12.34,27.23,40.46,27.60,6.18,43.70,17.09,33.01,56.30,85.03,6.46,5.11,518.34,160.05,1430.37,282.95,412.58,603.62,1132.50,518.34,37.90,101.39,182.27,0.25,0.41,15.36,8.43,0.00,57.50,0.54,11.92,12.02,0.28,68.51,65.91,0.60,20.68,55.59,28.27,2.92,1.22,12.61,73.39,90.45,98.68,917.78,0.15,,2.96,27.65,74.32,71.00,79.61,,43.47,30.23,9.71,7.23,9.43,100.00,94.08,46.91,98.71,100.00,1.85,0.00,29.77,43.49,2.97,22.32,8.55,31.97,2.40,55.47,6.28,4.92,1.22,0.00,24.39,32.86,62.87,45.26,70,110,97,89,88,73,65,66,41,38,34,92,24,6,5,1,1,900,77,117,95,92,73,87,97,68,60,48,39,76,30,6,9,4,3,981,,7,36,858,26,184,127,144,98,1339,130,373,126,1209,99,243,103,966,23,31,29,180,494,35,117,65,711,524,0,1881,1881,1566,227,130,1209,1881,121.88,58.73,107.74,90.53,21.04,85.30,79.27,0.499,0.721,0.698,0.638,0.796,0.670,23,Cidade Dutra,Sul 2,Capela do Socorro
1355030804003,Manoel Teffé,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2010,69.74,2.19,24.30,28.10,91.04,74.95,52.85,1.86,9.87,1.77,2.74,7.06,1.73,7.55,3.70,9.66,17.45,12.45,110.33,125.80,64.46,7.25,83.51,89.68,36.71,3.83,51.19,78.93,28.35,15.52,86.27,94.02,90.21,25.62,10.91,5.63,90.33,55.17,67.45,43.52,36.76,30.76,34.03,19.44,15.33,0.39,180.00,268.00,400.00,605.00,841.67,0.38,2.50,3.56,9.60,14.52,38.17,53.25,28.06,5.99,44.28,16.65,32.46,55.72,89.31,6.74,5.32,423.25,126.76,1187.54,225.57,334.69,492.07,937.14,423.25,31.69,87.70,171.81,0.27,0.00,13.15,14.90,0.00,54.36,0.94,10.15,12.20,0.00,67.73,65.17,0.52,21.27,46.44,21.39,0.92,1.43,17.70,83.04,95.38,98.66,820.27,0.14,,2.96,33.41,75.77,73.90,76.83,,20.14,41.07,19.93,11.65,11.33,99.91,95.50,57.19,98.16,100.00,3.29,1.73,39.49,48.81,5.98,33.72,16.34,35.20,1.42,59.86,9.69,9.57,1.39,0.00,32.32,39.62,73.65,58.38,42,77,52,60,32,53,38,33,23,16,10,57,4,4,0,2,1,504,54,64,74,60,49,48,45,34,23,24,16,57,8,7,1,3,2,569,,4,24,480,23,113,82,82,57,722,73,246,73,649,81,173,69,476,16,20,23,122,308,20,64,44,394,260,0,1073,1073,863,141,73,649,1073,117.04,58.13,104.46,91.85,30.40,86.71,84.77,0.435,0.656,0.648,0.572,0.746,0.638,23,Cidade Dutra,Sul 2,Capela do Socorro
1355030804004,Jardim Quarto Centenário,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2010,69.58,2.25,24.60,28.48,90.92,74.69,50.67,1.78,9.05,0.00,0.00,6.15,3.19,6.90,4.48,7.81,20.25,17.02,88.63,104.77,45.32,10.07,77.03,85.18,28.47,3.96,46.95,70.51,24.25,15.08,81.96,89.62,84.43,22.58,4.42,4.85,79.60,50.61,70.80,44.15,37.36,33.12,34.68,21.71,18.41,2.26,175.00,275.00,400.00,573.33,812.50,0.39,3.24,4.61,12.55,18.14,36.02,47.90,28.52,5.73,44.94,16.44,32.47,55.06,83.04,6.94,5.47,415.46,118.95,1184.89,222.64,333.01,469.16,933.55,415.98,29.70,94.35,160.47,0.28,0.45,15.12,12.94,0.00,50.56,1.43,9.86,13.74,0.35,66.12,63.45,0.00,21.99,47.69,23.78,2.65,1.27,18.97,85.71,94.56,99.00,785.54,0.13,,7.48,25.32,65.98,65.70,71.38,,14.57,40.58,18.92,12.01,11.44,100.00,95.30,59.05,98.38,99.13,1.07,4.30,40.57,53.05,10.38,33.75,16.38,38.86,9.28,56.56,14.51,6.77,1.28,0.87,45.86,38.08,81.08,39.23,41,48,41,36,33,40,44,31,17,3,11,44,8,3,1,0,1,402,37,46,37,39,34,39,35,26,19,15,11,35,4,5,3,1,0,386,,7,15,314,13,73,54,56,46,537,59,153,48,478,24,94,32,384,19,14,14,86,218,14,46,27,268,192,0,788,788,631,94,59,478,788,115.54,63.89,102.39,94.26,31.71,88.55,82.16,0.442,0.613,0.638,0.550,0.743,0.635,23,Cidade Dutra,Sul 2,Capela do Socorro
1355030804005,Sorocabana,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2010,72.77,1.94,18.40,21.30,93.10,79.90,44.09,2.73,10.66,3.57,0.00,8.94,1.71,9.82,1.06,11.78,13.84,10.69,111.02,116.58,94.72,18.33,89.61,93.11,52.29,6.54,56.51,86.89,31.82,21.20,94.62,97.03,94.45,22.19,1.80,12.55,92.18,66.21,78.95,49.93,43.73,35.43,46.11,24.82,20.28,2.73,228.00,340.00,500.00,733.33,1000.00,0.38,0.91,2.01,6.74,12.34,27.23,40.46,27.60,6.18,43.70,17.09,33.01,56.30,85.03,6.46,5.11,518.34,160.05,1430.37,282.95,412.58,603.62,1132.50,518.34,37.90,101.39,182.27,0.25,0.41,15.36,8.43,0.00,57.50,0.54,11.92,12.02,0.28,68.51,65.91,0.60,20.68,55.59,28.27,2.92,1.22,12.61,73.39,90.45,98.68,917.78,0.15,,2.96,27.65,74.32,71.00,79.61,,43.47,30.23,9.71,7.23,9.43,100.00,94.08,46.91,98.71,100.00,1.85,0.00,29.77,43.49,2.97,22.32,8.55,31.97,2.40,55.47,6.28,4.92,1.22,0.00,24.39,32.86,62.87,45.26,34,57,35,50,41,28,38,31,28,28,14,46,8,4,0,4,2,448,44,43,53,38,53,36,35,35,29,28,17,31,10,8,3,0,4,467,,3,16,427,12,84,67,62,51,660,59,176,49,601,47,117,49,484,15,13,15,80,223,25,43,37,349,258,0,915,915,760,100,59,601,915,110.01,62.11,99.38,91.07,29.68,86.93,75.67,0.499,0.721,0.698,0.638,0.796,0.670,23,Cidade Dutra,Sul 2,Capela do Socorro
1355030804006,Satélite,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2010,69.92,2.15,23.90,27.65,91.17,75.26,50.37,4.19,9.10,1.53,2.25,8.99,0.96,9.56,1.81,11.66,18.57,14.72,98.46,110.33,65.68,11.51,80.70,84.15,37.90,5.04,62.51,74.71,26.81,18.64,92.30,92.69,87.91,25.51,1.97,7.89,81.08,50.25,68.22,43.29,37.39,17.00,27.27,19.82,18.05,1.66,200.00,300.00,430.00,633.33,803.33,0.37,4.89,7.36,10.17,13.92,33.22,42.35,25.88,5.46,42.43,16.84,33.33,57.57,86.24,6.15,5.04,436.81,119.17,1130.32,248.63,360.10,529.39,926.77,437.11,30.34,73.96,163.74,0.28,0.76,15.66,12.86,0.00,56.02,1.69,6.97,9.72,0.33,72.62,70.81,0.58,18.08,49.84,23.82,2.19,0.48,11.94,79.51,92.92,98.71,850.49,0.14,,6.76,26.05,69.65,65.70,72.78,,24.49,29.30,17.00,10.88,17.62,100.00,97.49,52.85,99.52,100.00,0.07,1.35,31.54,37.49,7.31,29.53,15.14,37.28,1.73,57.16,11.98,7.03,0.55,0.00,37.65,35.36,23.22,54.77,84,84,76,81,73,72,59,36,36,32,25,68,15,14,5,4,2,766,65,97,75,65,93,74,53,54,53,43,36,77,27,18,18,3,4,855,,12,23,694,31,131,104,94,90,1146,89,297,101,1057,86,208,79,849,28,30,20,165,385,68,97,41,616,476,0,1621,1621,1327,181,89,1057,1621,118.73,87.83,112.32,93.06,32.21,91.59,82.42,0.433,0.602,0.638,0.539,0.749,0.643,23,Cidade Dutra,Sul 2,Capela do Socorro
